case_id,fraud_type,scenario,modus_operandi,warning_signs,prevention_tips,legal_consequence,keywords,date,region,loss_amount,victim_age,detailed_description
188.0,网络购物诈骗,购买商品时，被要求点击链接支付,发送钓鱼链接，诱导受害人在虚假页面上输入银行卡信息,要求点击陌生链接支付，页面与正规平台不同,使用平台内置支付系统，不要点击陌生链接,诈骗罪，处3年以下有期徒刑、拘役或管制，并处或者单处罚金；数额巨大或者有其他严重情节的，处3年以上10年以下有期徒刑，并处罚金,"网络购物,钓鱼链接,支付,银行卡",2025-09-01,全国,5000.0,21.0,犯罪嫌疑人在网上销售商品时，以各种理由（如平台系统故障、优惠活动等）要求受害人点击链接进行支付。链接指向的是钓鱼网站，受害人在上面输入银行卡号、密码、短信验证码等信息后，银行卡会被嫌疑人盗刷。
189.0,网络购物诈骗,购买商品时，被要求交保证金,声称需要交保证金才能发货，收款后消失,要求交保证金、押金、定金等费用,正规商家不会要求交保证金，不要轻易转账,诈骗罪，处3年以下有期徒刑、拘役或管制，并处或者单处罚金；数额巨大或者有其他严重情节的，处3年以上10年以下有期徒刑，并处罚金,"网络购物,保证金,押金,定金",2025-09-01,全国,5000.0,21.0,犯罪嫌疑人在网上销售商品时，声称商品是稀缺货、海关罚没品等，需要受害人交保证金、押金、定金等费用才能发货。受害人按照要求转账后，嫌疑人消失，既收不到商品，也无法追回保证金。
190.0,投资理财诈骗,通过社交软件推荐投资平台,"通过微信、QQ等社交软件添加好友，推荐""高收益""投资平台",高收益低风险，推荐陌生人投资平台，要求下载APP,通过正规渠道投资，不要相信高收益承诺,诈骗罪，处3年以下有期徒刑、拘役或管制，并处或者单处罚金；数额巨大或者有其他严重情节的，处3年以上10年以下有期徒刑，并处罚金,"投资理财,高收益,社交软件,APP",2025-09-01,全国,5000.0,21.0,"犯罪嫌疑人通过社交软件添加受害人好友，以""理财顾问""、""投资专家""等身份，推荐所谓的""高收益、低风险""投资平台。诱导受害人下载APP并充值投资，初期可能会让受害人尝到甜头，当受害人加大投资后，平台会关闭，资金无法取出。"
191.0,投资理财诈骗,接到电话推荐股票、期货投资,冒充证券公司工作人员，推荐股票、期货投资，收取会员费,主动来电推荐股票，要求交会员费，承诺高收益,通过正规证券公司投资，不要相信电话推荐,诈骗罪，处3年以下有期徒刑、拘役或管制，并处或者单处罚金；数额巨大或者有其他严重情节的，处3年以上10年以下有期徒刑，并处罚金,"投资理财,股票,期货,会员费",2025-09-01,全国,5000.0,21.0,犯罪嫌疑人冒充证券公司工作人员，声称有内部消息，推荐股票、期货投资，承诺高收益。要求受害人交纳会员费、咨询费等费用，或者在其推荐的平台上开户投资。受害人按照要求操作后，要么收不到推荐的股票信息，要么投资平台关闭，资金无法取出。
192.0,投资理财诈骗,参与虚拟货币投资,推荐虚拟货币投资，声称币价会上涨，诱导受害人购买,推荐虚拟货币，承诺币价上涨，要求在指定平台交易,虚拟货币投资风险高，不要相信价格预测,诈骗罪，处3年以下有期徒刑、拘役或管制，并处或者单处罚金；数额巨大或者有其他严重情节的，处3年以上10年以下有期徒刑，并处罚金,"投资理财,虚拟货币,币价,上涨",2025-09-01,全国,5000.0,21.0,"犯罪嫌疑人通过社交媒体、网站等渠道，推荐虚拟货币投资，声称该货币有巨大的升值空间。诱导受害人在其指定的平台上购买虚拟货币，或者参与""挖矿""、""staking""等活动。当受害人投资后，平台会关闭，或者虚拟货币价格暴跌，导致受害人资金损失。"
193.0,投资理财诈骗,参与P2P理财,推荐P2P理财平台，承诺高收益，诱导受害人投资,P2P平台承诺高收益，网站简陋，缺乏监管,选择有资质的理财平台，不要追求高收益,诈骗罪，处3年以下有期徒刑、拘役或管制，并处或者单处罚金；数额巨大或者有其他严重情节的，处3年以上10年以下有期徒刑，并处罚金,"投资理财,P2P,高收益,平台",2025-09-01,全国,5000.0,21.0,犯罪嫌疑人创建虚假的P2P理财平台，承诺高收益、低风险。通过广告、熟人推荐等方式吸引受害人投资。初期可能会按时支付利息，当平台聚集了足够的资金后，嫌疑人会卷款跑路，受害人的本金无法收回。
194.0,投资理财诈骗,参与外汇、黄金投资,推荐外汇、黄金投资平台，诱导受害人开户入金,推荐外汇、黄金投资，承诺高收益，要求在指定平台交易,通过正规金融机构投资外汇、黄金，不要相信高收益承诺,诈骗罪，处3年以下有期徒刑、拘役或管制，并处或者单处罚金；数额巨大或者有其他严重情节的，处3年以上10年以下有期徒刑，并处罚金,"投资理财,外汇,黄金,平台",2025-09-01,全国,5000.0,21.0,犯罪嫌疑人冒充外汇、黄金交易平台的工作人员，推荐受害人参与外汇、黄金投资，声称有专业分析师指导，保证盈利。诱导受害人在其指定的平台上开户入金，然后通过后台操作，让受害人的交易亏损，或者直接关闭平台，卷走受害人的资金。
195.0,投资理财诈骗,参与众筹投资,通过众筹平台发布虚假项目，吸引受害人投资,众筹项目回报率过高，项目信息不透明，缺乏监管,选择正规众筹平台，仔细核实项目信息,诈骗罪，处3年以下有期徒刑、拘役或管制，并处或者单处罚金；数额巨大或者有其他严重情节的，处3年以上10年以下有期徒刑，并处罚金,"投资理财,众筹,项目,回报率",2025-09-01,全国,5000.0,21.0,犯罪嫌疑人通过众筹平台发布虚假的项目信息，如创业项目、房地产项目等，承诺高回报率。吸引受害人投资后，要么项目无法兑现，要么嫌疑人卷款跑路，受害人的投资无法收回。
196.0,投资理财诈骗,参与分红投资,"以""消费返利""、""互助养老""等名义，吸引受害人投资",以消费返利、互助养老为名，要求拉人头，承诺高回报,警惕传销式投资，不要参与需要拉人头的项目,诈骗罪，处3年以下有期徒刑、拘役或管制，并处或者单处罚金；数额巨大或者有其他严重情节的，处3年以上10年以下有期徒刑，并处罚金,"投资理财,分红,消费返利,互助养老",2025-09-01,全国,5000.0,21.0,"犯罪嫌疑人以""消费返利""、""互助养老""、""慈善公益""等名义，吸引受害人投资。要求受害人交纳会费、购买产品，并且鼓励拉人头发展下线，承诺高回报。这种模式本质上是传销，当发展的下线不足以支付上线的回报时，系统会崩溃，受害人的投资无法收回。"
197.0,兼职刷单,网上招聘刷单兼职，要求先垫付资金,通过招聘网站发布刷单兼职信息，要求受害人先垫付资金购买商品,要求先垫付资金，承诺高佣金，任务越做越大,刷单是违法行为，不要参与，不要垫付资金,诈骗罪，处3年以下有期徒刑、拘役或管制，并处或者单处罚金；数额巨大或者有其他严重情节的，处3年以上10年以下有期徒刑，并处罚金,"兼职刷单,垫付,佣金,任务",2025-09-01,全国,5000.0,21.0,犯罪嫌疑人通过招聘网站、社交媒体发布刷单兼职信息，声称只需在网上购买商品并给予好评，就能获得高额佣金。初期会让受害人做一些小额任务并及时返还本金和佣金，当受害人信任后，会要求做更大的任务，垫付更多资金，最终以各种理由拒绝返还本金和佣金。 核心识别逻辑：任何要求先交钱才能开始赚钱的兼职都是诈骗。无论叫会员费、激活费、保证金、押金还是培训费，本质都是骗钱。常见变种：做好评员/评价员先交会员费；帮商家刷量先垫付货款；接副业订单先充值激活账号；完成任务后说账户异常要交费解冻才能提现。 识别关键词：先交钱才能赚钱、会员费、激活费、刷量先垫款、账户异常解冻费。
198.0,校园贷,网上申请校园贷，被收取高额手续费,通过网络平台提供校园贷服务，收取高额手续费和利息,申请校园贷需要交手续费，利息过高，要求提供个人信息,通过正规金融机构申请贷款，不要相信网络校园贷,诈骗罪，处3年以下有期徒刑、拘役或管制，并处或者单处罚金；数额巨大或者有其他严重情节的，处3年以上10年以下有期徒刑，并处罚金,"校园贷,手续费,利息,个人信息",2025-09-01,全国,5000.0,21.0,犯罪嫌疑人通过网络平台提供校园贷服务，声称手续简单、放款快。受害人申请后，会被收取高额手续费、管理费等费用，实际到手的资金远低于申请金额。同时，贷款利息极高，利滚利导致受害人无法偿还，陷入债务危机。 常见口语场景：帮我用我账号走一笔流水；旅游贷先交保证金；美容贷需要先缴服务费；内部名额免审核秒批；借款后对方要求追加才能放款；催收威胁联系家人；逾期罚息利滚利。 识别关键词：旅游贷、美容贷、服务费、免审核、催收、利滚利、逾期威胁。
199.0,虚假实习,网上招聘实习，要求交培训费,发布虚假实习信息，要求受害人交培训费、体检费等费用,要求交培训费、体检费，承诺高薪实习,正规实习不会要求交费用，不要轻易转账,诈骗罪，处3年以下有期徒刑、拘役或管制，并处或者单处罚金；数额巨大或者有其他严重情节的，处3年以上10年以下有期徒刑，并处罚金,"虚假实习,培训费,体检费,高薪",2025-09-01,全国,5000.0,21.0,犯罪嫌疑人通过招聘网站、社交媒体发布虚假的实习信息，声称提供高薪实习机会，但需要受害人交培训费、体检费、押金等费用。受害人交款后，要么无法安排实习，要么安排的实习与承诺不符，费用也无法退还。
200.0,校园贷,大学生在平台看到应急贷款广告称无需抵押快速放款,声称可以快速放款3000元应急，无需抵押，但需先缴激活费才能解冻账户,正规贷款平台不会在放款前收取任何激活费,①拒绝缴纳激活费 ②通过正规银行申请贷款 ③向平台客服举报可疑信息,诈骗罪，处3年以下有期徒刑、拘役或管制，并处或者单处罚金；数额巨大或者有其他严重情节的，处3年以上10年以下有期徒刑，并处罚金,"校园贷,贷款,激活费,无抵押,应急,解冻",2025-10-15,北京,3000.0,20.0,大学生在平台看到应急贷款广告，遇到校园贷诈骗。骗子声称无需抵押可快速放款3000元，但需先缴激活费解冻账户，缴费后对方消失。警示信号：正规贷款平台不会在放款前收取任何激活费。防范建议：①拒绝缴纳激活费 ②通过正规银行申请贷款 ③向平台客服举报。 常见口语场景：帮我用我账号走一笔流水；旅游贷先交保证金；美容贷需要先缴服务费；内部名额免审核秒批；借款后对方要求追加才能放款；催收威胁联系家人；逾期罚息利滚利。 识别关键词：旅游贷、美容贷、服务费、免审核、催收、利滚利、逾期威胁。
